iso_i,iso_n,country_i,country_n,date,dD_hat_c,dS_hat_c
POL,CZE,poland,czechrepublic,199,0.97038007,0.98192824
POL,DNK,poland,denmark,199,0.96722245,0.9774398
POL,FIN,poland,finland,199,0.73855792,0.99326804
POL,FRA,poland,france,199,0.97677493,0.95816705
POL,DEU,poland,germany,199,0.99314835,1.0128755
POL,GRC,poland,greece,199,0.92072837,0.93539133
POL,IND,poland,india,199,1.0481302,0.88528583
POL,ITA,poland,italy,199,0.986707,1.0232486
POL,JPN,poland,japan,199,0.97235583,1.0745064
POL,MEX,poland,mexico,199,0.9865589,1.2324609
POL,POL,poland,poland,199,1,1
POL,ROU,poland,romania,199,0.95802865,1.0100152
POL,KOR,poland,southkorea,199,0.98494961,0.97350488
POL,ESP,poland,spain,199,1.0006309,0.99610617
POL,SWE,poland,sweden,199,1.029638,1.0476336
POL,GBR,poland,unitedkingdom,199,0.9386661,0.93139844
POL,USA,poland,unitedstates,199,0.90995765,1.0132607
POL,ROW,poland,zz_row,199,0.95319635,1.0032432
ROU,AUT,romania,austria,199,0.92238089,1.0275954
ROU,CAN,romania,canada,199,0.97277621,1.1853419
ROU,CHN,romania,china,199,1.0631391,1.203232
ROU,CZE,romania,czechrepublic,199,0.9743372,1.023324
ROU,DNK,romania,denmark,199,1.0449359,0.78140395
ROU,FIN,romania,finland,199,0.82434807,1.0276326
ROU,FRA,romania,france,199,0.94367203,0.95789066
ROU,DEU,romania,germany,199,0.99242769,0.96089757
ROU,GRC,romania,greece,199,0.98178163,0.9464585
ROU,IND,romania,india,199,0.9276217,1.3945323
ROU,ITA,romania,italy,199,0.92863982,0.99237969
ROU,JPN,romania,japan,199,0.95293319,1.1780691
ROU,MEX,romania,mexico,199,0.80234919,0.96586922
ROU,POL,romania,poland,199,0.83055093,0.99370879
ROU,ROU,romania,romania,199,1,1
ROU,KOR,romania,southkorea,199,1.0434246,0.98430356
ROU,ESP,romania,spain,199,0.79816214,0.87474297
ROU,SWE,romania,sweden,199,0.89499386,0.86134129
ROU,GBR,romania,unitedkingdom,199,0.86111051,0.96092638
ROU,USA,romania,unitedstates,199,0.9064618,0.93540946
ROU,ROW,romania,zz_row,199,0.99171201,0.93698707
KOR,AUT,southkorea,austria,199,0.94783359,0.92985027
KOR,CAN,southkorea,canada,199,0.98222686,0.94392083
KOR,CHN,southkorea,china,199,1.0121006,0.99484199
KOR,CZE,southkorea,czechrepublic,199,0.93575941,0.96092018
KOR,DNK,southkorea,denmark,199,0.96460657,0.87738973
KOR,FIN,southkorea,finland,199,1.4332925,1.0949453
KOR,FRA,southkorea,france,199,0.86613159,0.97141098
KOR,DEU,southkorea,germany,199,1.2903007,0.97757101
KOR,GRC,southkorea,greece,199,1.3335396,0.89699233
KOR,IND,southkorea,india,199,1.0417776,0.90562778
KOR,ITA,southkorea,italy,199,1.0313709,0.86822083
KOR,JPN,southkorea,japan,199,1.0258351,1.0262209
KOR,MEX,southkorea,mexico,199,0.95646756,0.98447425
KOR,POL,southkorea,poland,199,0.99572607,0.95822197
KOR,ROU,southkorea,romania,199,0.96077485,1.001625
KOR,KOR,southkorea,southkorea,199,1,1
KOR,ESP,southkorea,spain,199,0.98168833,0.92540657
KOR,SWE,southkorea,sweden,199,1.0095603,0.97691825
KOR,GBR,southkorea,unitedkingdom,199,0.95281732,0.89309387
KOR,USA,southkorea,unitedstates,199,0.97870712,0.90555392
KOR,ROW,southkorea,zz_row,199,0.994728,0.94633827
ESP,AUT,spain,austria,199,0.97466853,1.0644093
ESP,CAN,spain,canada,199,1.0047678,1.0478075
ESP,CHN,spain,china,199,0.98363872,1.0455965
ESP,CZE,spain,czechrepublic,199,1.0801127,0.9706821
ESP,DNK,spain,denmark,199,1.0230063,0.9952752
ESP,FIN,spain,finland,199,0.98241799,1.077774
ESP,FRA,spain,france,199,1.0151348,0.97976327
ESP,DEU,spain,germany,199,1.0575471,1.015226
ESP,GRC,spain,greece,199,1.0181115,0.99022856
ESP,IND,spain,india,199,1.0161711,0.9033193
ESP,ITA,spain,italy,199,1.0589949,1.0151187
ESP,JPN,spain,japan,199,1.1198148,1.0404375
ESP,MEX,spain,mexico,199,1.0173459,1.0245751
ESP,POL,spain,poland,199,1.0052639,0.97866117
ESP,ROU,spain,romania,199,0.99721025,1.0508053
ESP,KOR,spain,southkorea,199,0.91245448,1.0552845
ESP,ESP,spain,spain,199,1,1
ESP,SWE,spain,sweden,199,0.98751235,1.0369818
ESP,GBR,spain,unitedkingdom,199,0.99648341,0.98017072
ESP,USA,spain,unitedstates,199,0.94251158,0.99191977
ESP,ROW,spain,zz_row,199,1.0635123,1.0083662
SWE,AUT,sweden,austria,199,0.98840809,0.97892891
SWE,CAN,sweden,canada,199,1.0387849,1.0009421
SWE,CHN,sweden,china,199,1.1131676,1.0287148
SWE,CZE,sweden,czechrepublic,199,0.92043886,0.94935071
SWE,DNK,sweden,denmark,199,0.99672803,0.97838128
SWE,FIN,sweden,finland,199,0.95658219,1.038043
SWE,FRA,sweden,france,199,1.0334657,0.99064285
SWE,DEU,sweden,germany,199,0.97919303,1.0268421
SWE,GRC,sweden,greece,199,1.1039553,1.0645102
SWE,IND,sweden,india,199,0.93359806,0.98081012
SWE,ITA,sweden,italy,199,1.096086,1.0198114
SWE,JPN,sweden,japan,199,1.1567893,0.97973863
SWE,MEX,sweden,mexico,199,0.98318289,1.0516358
SWE,POL,sweden,poland,199,0.92894585,1.0446667
SWE,ROU,sweden,romania,199,1.0478441,1.0445236
SWE,KOR,sweden,southkorea,199,0.95126893,0.99007838
SWE,ESP,sweden,spain,199,0.97976534,1.0118005
SWE,SWE,sweden,sweden,199,1,1
SWE,GBR,sweden,unitedkingdom,199,0.97546817,0.96080522
SWE,USA,sweden,unitedstates,199,0.941384,1.0922204
SWE,ROW,sweden,zz_row,199,1.0515704,0.98448506
GBR,AUT,unitedkingdom,austria,199,1.1248049,1.0349837
GBR,CAN,unitedkingdom,canada,199,1.0038903,1.0403301
GBR,CHN,unitedkingdom,china,199,1.0061571,1.032326
GBR,CZE,unitedkingdom,czechrepublic,199,0.98717252,0.9824644
GBR,DNK,unitedkingdom,denmark,199,1.0854408,1.0135228
GBR,FIN,unitedkingdom,finland,199,1.0108377,0.97675407
GBR,FRA,unitedkingdom,france,199,1.0117326,1.0114345
GBR,DEU,unitedkingdom,germany,199,1.0275294,1.0260139
GBR,GRC,unitedkingdom,greece,199,1.0109313,1.0528509
GBR,IND,unitedkingdom,india,199,1.0709404,0.97330714
GBR,ITA,unitedkingdom,italy,199,1.0812203,1.0595648
GBR,JPN,unitedkingdom,japan,199,1.0544041,1.1595496
GBR,MEX,unitedkingdom,mexico,199,0.98617439,1.0615607
GBR,POL,unitedkingdom,poland,199,0.94180746,1.0657156
GBR,ROU,unitedkingdom,romania,199,1.0444229,0.98774697
GBR,KOR,unitedkingdom,southkorea,199,0.93918786,1.1182314
GBR,ESP,unitedkingdom,spain,199,1.0729409,1.0297863
GBR,SWE,unitedkingdom,sweden,199,1.023476,0.98392243
GBR,GBR,unitedkingdom,unitedkingdom,199,1,1
GBR,USA,unitedkingdom,unitedstates,199,1.0167337,1.0348192
GBR,ROW,unitedkingdom,zz_row,199,0.9994369,1.0252722
USA,AUT,unitedstates,austria,199,0.95562045,1.0475173
USA,CAN,unitedstates,canada,199,1.0094072,1.0264713
USA,CHN,unitedstates,china,199,1.0053038,1.0208317
USA,CZE,unitedstates,czechrepublic,199,1.0124236,1.0340677
USA,DNK,unitedstates,denmark,199,0.99954999,1.1024281
USA,FIN,unitedstates,finland,199,1.1353073,1.0743393
USA,FRA,unitedstates,france,199,1.0223269,0.985519
USA,DEU,unitedstates,germany,199,0.9913811,1.031118
USA,GRC,unitedstates,greece,199,1.1940164,0.91843551
USA,IND,unitedstates,india,199,1.2375039,0.97004658
USA,ITA,unitedstates,italy,199,1.0663837,0.99923256
USA,JPN,unitedstates,japan,199,1.0174282,1.0414506
USA,MEX,unitedstates,mexico,199,0.98814795,1.0084497
USA,POL,unitedstates,poland,199,1.0635043,0.99140591
USA,ROU,unitedstates,romania,199,0.7570757,1.0741896
USA,KOR,unitedstates,southkorea,199,1.0477166,1.0459936
USA,ESP,unitedstates,spain,199,1.0250202,0.92656853
USA,SWE,unitedstates,sweden,199,1.0916565,1.0328417
USA,GBR,unitedstates,unitedkingdom,199,0.95339229,0.94161294
USA,USA,unitedstates,unitedstates,199,1,1
USA,ROW,unitedstates,zz_row,199,1.0194228,1.0046412
ROW,AUT,zz_row,austria,199,1.0029081,1.0387405
ROW,CAN,zz_row,canada,199,1.0399892,1.0000993
ROW,CHN,zz_row,china,199,1.0194423,1.010118
ROW,CZE,zz_row,czechrepublic,199,1.0013099,0.99405764
ROW,DNK,zz_row,denmark,199,0.97934521,0.99211941
ROW,FIN,zz_row,finland,199,1.022282,0.99638381
ROW,FRA,zz_row,france,199,1.0120211,0.98479691
ROW,DEU,zz_row,germany,199,0.99979047,1.0135317
ROW,GRC,zz_row,greece,199,1.0073965,1.0216048
ROW,IND,zz_row,india,199,0.91541777,0.90253166
ROW,ITA,zz_row,italy,199,1.0278519,1.0022388
ROW,JPN,zz_row,japan,199,1.0030419,1.0429598
ROW,MEX,zz_row,mexico,199,0.93465016,0.99363277
ROW,POL,zz_row,poland,199,0.96460405,0.99599078
ROW,ROU,zz_row,romania,199,0.95764749,0.99073055
ROW,KOR,zz_row,southkorea,199,1.0816248,1.0132594
ROW,ESP,zz_row,spain,199,0.99848234,0.99465533
ROW,SWE,zz_row,sweden,199,1.000548,1.0002913
ROW,GBR,zz_row,unitedkingdom,199,0.96079018,0.95459326
ROW,USA,zz_row,unitedstates,199,0.96811516,0.97162048
ROW,ROW,zz_row,zz_row,199,1,1
AUT,AUT,austria,austria,200,1,1
AUT,CAN,austria,canada,200,1.1862578,1.311438
AUT,CHN,austria,china,200,1.1155188,1.128837
AUT,CZE,austria,czechrepublic,200,0.91108701,1.0159524
AUT,DNK,austria,denmark,200,0.91951957,1.0398728
AUT,FIN,austria,finland,200,0.80278713,0.97362296
AUT,FRA,austria,france,200,0.93414456,1.0221618
AUT,DEU,austria,germany,200,0.97349123,0.98825543
AUT,GRC,austria,greece,200,1.0392599,1.0412679
AUT,IND,austria,india,200,1.0695918,1.1898335
AUT,ITA,austria,italy,200,0.96812734,0.99045616
AUT,JPN,austria,japan,200,1.0673864,1.0602787
AUT,MEX,austria,mexico,200,0.98186731,1.100715
AUT,POL,austria,poland,200,1.0439877,1.0631203
AUT,ROU,austria,romania,200,1.0949207,1.110804
AUT,KOR,austria,southkorea,200,1.1910392,1.1394037
AUT,ESP,austria,spain,200,0.98287091,1.0254195
AUT,SWE,austria,sweden,200,1.003869,0.98278167
AUT,GBR,austria,unitedkingdom,200,0.98705326,1.0931979
AUT,USA,austria,unitedstates,200,1.0864087,1.1376693
AUT,ROW,austria,zz_row,200,1.0869804,1.1660672
CAN,AUT,canada,austria,200,0.62332213,0.86450823
CAN,CAN,canada,canada,200,1,1
CAN,CHN,canada,china,200,0.9997969,0.96009959
CAN,CZE,canada,czechrepublic,200,1.0150001,0.84214593
CAN,DNK,canada,denmark,200,1.6300252,0.89499313
CAN,FIN,canada,finland,200,1.0828852,0.94590471
CAN,FRA,canada,france,200,0.99127639,1.0761008
CAN,DEU,canada,germany,200,0.85604014,0.79451634
CAN,GRC,canada,greece,200,1.4847661,1.0556164
CAN,IND,canada,india,200,1.3992968,1.2710033
CAN,ITA,canada,italy,200,0.85636682,0.87276045
CAN,JPN,canada,japan,200,0.95376911,0.90603867
CAN,MEX,canada,mexico,200,0.99325003,0.96206126
CAN,POL,canada,poland,200,0.31666261,0.92084992
CAN,ROU,canada,romania,200,0.85009551,1.1337254
CAN,KOR,canada,southkorea,200,0.94909368,0.96560155
CAN,ESP,canada,spain,200,1.0179795,0.9138846
CAN,SWE,canada,sweden,200,0.90941973,0.86966137
CAN,GBR,canada,unitedkingdom,200,0.87932093,1.0128837
CAN,USA,canada,unitedstates,200,0.99079422,0.98335797
CAN,ROW,canada,zz_row,200,0.92388884,0.93841667
CHN,AUT,china,austria,200,0.81354155,0.81400452
CHN,CAN,china,canada,200,0.97203826,1.010294
CHN,CHN,china,china,200,1,1
CHN,CZE,china,czechrepublic,200,0.83379116,0.82069926
CHN,DNK,china,denmark,200,0.7510212,0.85786779
CHN,FIN,china,finland,200,0.97544541,0.80444041
CHN,FRA,china,france,200,0.81347938,0.85513599
CHN,DEU,china,germany,200,0.80942763,0.85547979
CHN,GRC,china,greece,200,0.77066797,0.81670395
CHN,IND,china,india,200,0.97322143,0.98496228
CHN,ITA,china,italy,200,0.85719695,0.82981451
CHN,JPN,china,japan,200,0.90906525,0.94902951
CHN,MEX,china,mexico,200,0.9141755,0.95170248
CHN,POL,china,poland,200,0.89895233,0.92104032
CHN,ROU,china,romania,200,0.87551498,0.88961421
CHN,KOR,china,southkorea,200,0.98191359,0.94083863
CHN,ESP,china,spain,200,0.82601473,0.86641265
CHN,SWE,china,sweden,200,0.88471449,0.84692543
CHN,GBR,china,unitedkingdom,200,0.87878758,0.92379584
CHN,USA,china,unitedstates,200,0.9471539,0.98202177
CHN,ROW,china,zz_row,200,0.89123532,0.81171545
CZE,AUT,czechrepublic,austria,200,0.8937519,1.0246756
CZE,CAN,czechrepublic,canada,200,0.85594852,1.0379937
CZE,CHN,czechrepublic,china,200,1.0448717,1.0316316
CZE,CZE,czechrepublic,czechrepublic,200,1,1
CZE,DNK,czechrepublic,denmark,200,0.82258572,1.0332547
CZE,FIN,czechrepublic,finland,200,1.0791005,1.0748998
CZE,FRA,czechrepublic,france,200,0.90007983,0.99417424
CZE,DEU,czechrepublic,germany,200,0.92194587,0.95916315
CZE,GRC,czechrepublic,greece,200,1.0533561,0.8853408
CZE,IND,czechrepublic,india,200,1.0168324,1.3685335
CZE,ITA,czechrepublic,italy,200,0.88490181,0.92255121
CZE,JPN,czechrepublic,japan,200,0.96234196,0.87064012
CZE,MEX,czechrepublic,mexico,200,0.92049618,1.0777611
CZE,POL,czechrepublic,poland,200,0.95884024,1.0193487
CZE,ROU,czechrepublic,romania,200,1.0742344,1.0091176
CZE,KOR,czechrepublic,southkorea,200,1.2657365,1.1110918
CZE,ESP,czechrepublic,spain,200,0.88153782,0.90168986
CZE,SWE,czechrepublic,sweden,200,0.9930202,0.97919018
CZE,GBR,czechrepublic,unitedkingdom,200,0.93481905,1.0086429
CZE,USA,czechrepublic,unitedstates,200,0.98363485,1.0566301
CZE,ROW,czechrepublic,zz_row,200,0.94893585,1.0319688
DNK,AUT,denmark,austria,200,0.87498945,1.1242517
DNK,CAN,denmark,canada,200,0.6552478,1.1362383
DNK,CHN,denmark,china,200,1.1192991,1.0918845
DNK,CZE,denmark,czechrepublic,200,0.87789902,0.99443127
DNK,DNK,denmark,denmark,200,1,1
DNK,FIN,denmark,finland,200,0.98093535,0.99856836
DNK,FRA,denmark,france,200,0.94899304,1.002952
DNK,DEU,denmark,germany,200,1.0897805,1.0099197
DNK,GRC,denmark,greece,200,0.87621794,1.0373191
DNK,IND,denmark,india,200,1.2160938,1.6119104
DNK,ITA,denmark,italy,200,1.0354748,0.99858204
DNK,JPN,denmark,japan,200,1.0123231,1.0398809
DNK,MEX,denmark,mexico,200,0.90908408,0.99999332
DNK,POL,denmark,poland,200,1.0218633,1.0014919
DNK,ROU,denmark,romania,200,0.83147487,0.97236025
DNK,KOR,denmark,southkorea,200,1.1252499,1.0970346
DNK,ESP,denmark,spain,200,0.71573407,1.0989063
DNK,SWE,denmark,sweden,200,1.0066414,1.0779322
DNK,GBR,denmark,unitedkingdom,200,1.1945981,1.0759382
DNK,USA,denmark,unitedstates,200,1.071505,1.0098997
DNK,ROW,denmark,zz_row,200,0.96833637,1.1044709
FIN,AUT,finland,austria,200,1.1594859,1.098255
FIN,CAN,finland,canada,200,1.1944487,0.96372407
FIN,CHN,finland,china,200,1.0391961,1.0048975
FIN,CZE,finland,czechrepublic,200,1.088897,0.92795424
FIN,DNK,finland,denmark,200,1.0241663,0.99784502
FIN,FIN,finland,finland,200,1,1
FIN,FRA,finland,france,200,1.0142942,1.0039446
FIN,DEU,finland,germany,200,1.1840069,0.99740151
FIN,GRC,finland,greece,200,1.399223,0.99943421
FIN,IND,finland,india,200,1.4757011,1.1280382
FIN,ITA,finland,italy,200,1.1262105,0.91321556
FIN,JPN,finland,japan,200,1.005667,0.95262401
FIN,MEX,finland,mexico,200,0.99065625,1.0798931
FIN,POL,finland,poland,200,1.0496097,1.0474242
FIN,ROU,finland,romania,200,1.2749855,1.0195094
FIN,KOR,finland,southkorea,200,1.1080504,1.0545468
FIN,ESP,finland,spain,200,1.0076449,1.0363579
FIN,SWE,finland,sweden,200,1.153369,1.0435646
FIN,GBR,finland,unitedkingdom,200,1.1060528,1.0142259
FIN,USA,finland,unitedstates,200,1.165477,1.1149403
FIN,ROW,finland,zz_row,200,1.3250928,1.1088086
FRA,AUT,france,austria,200,0.99095887,1.0195181
FRA,CAN,france,canada,200,1.0303137,1.038133
FRA,CHN,france,china,200,0.94859887,1.1420293
FRA,CZE,france,czechrepublic,200,0.91763148,0.97147506
FRA,DNK,france,denmark,200,0.90667017,1.009028
FRA,FIN,france,finland,200,0.99171859,0.99807355
FRA,FRA,france,france,200,1,1
FRA,DEU,france,germany,200,0.94079747,0.98322059
FRA,GRC,france,greece,200,1.0689796,1.0189604
FRA,IND,france,india,200,1.3379223,1.1203195
FRA,ITA,france,italy,200,0.94199324,0.98155607
FRA,JPN,france,japan,200,1.0229114,1.075985
FRA,MEX,france,mexico,200,1.0280766,0.9852034
FRA,POL,france,poland,200,1.059649,1.0144357
FRA,ROU,france,romania,200,0.97651246,1.0437177
FRA,KOR,france,southkorea,200,1.253984,1.0737537
FRA,ESP,france,spain,200,0.96658681,0.99690729
FRA,SWE,france,sweden,200,0.99718076,1.0534806
FRA,GBR,france,unitedkingdom,200,1.0293961,1.0237416
FRA,USA,france,unitedstates,200,1.0295947,1.0722304
FRA,ROW,france,zz_row,200,1.031778,1.0679296
DEU,AUT,germany,austria,200,0.96682409,1.0144612
DEU,CAN,germany,canada,200,1.0741315,1.1080142
DEU,CHN,germany,china,200,1.0321336,1.1189474
DEU,CZE,germany,czechrepublic,200,0.97688577,0.96196825
DEU,DNK,germany,denmark,200,0.95620696,1.0254819
DEU,FIN,germany,finland,200,1.0522275,0.9824943
DEU,FRA,germany,france,200,0.97077413,0.9716832
DEU,DEU,germany,germany,200,1,1
DEU,GRC,germany,greece,200,0.98743637,1.0007849
DEU,IND,germany,india,200,1.1993399,1.107982
DEU,ITA,germany,italy,200,0.99623781,0.97887852
DEU,JPN,germany,japan,200,1.0550294,1.0503959
DEU,MEX,germany,mexico,200,1.1542895,1.0740243
DEU,POL,germany,poland,200,1.0183587,0.98791409
DEU,ROU,germany,romania,200,1.0478541,0.98802767
DEU,KOR,germany,southkorea,200,1.1300583,1.1327968
DEU,ESP,germany,spain,200,0.99709498,0.94999001
DEU,SWE,germany,sweden,200,1.0444577,1.0076793
DEU,GBR,germany,unitedkingdom,200,1.016406,1.0052363
DEU,USA,germany,unitedstates,200,1.0997925,1.1885513
DEU,ROW,germany,zz_row,200,1.0541604,1.0155349
GRC,AUT,greece,austria,200,0.93688834,1.1880837
GRC,CAN,greece,canada,200,1.1061795,1.1674447
GRC,CHN,greece,china,200,0.92293332,0.95824984
GRC,CZE,greece,czechrepublic,200,0.83622573,1.0276112
GRC,DNK,greece,denmark,200,1.0470637,1.004377
GRC,FIN,greece,finland,200,1.3675045,1.1412899
GRC,FRA,greece,france,200,1.0459334,1.0943165
GRC,DEU,greece,germany,200,0.92251143,1.0259367
GRC,GRC,greece,greece,200,1,1
GRC,IND,greece,india,200,1.0145933,1.0865338
GRC,ITA,greece,italy,200,0.84850225,1.106481
GRC,JPN,greece,japan,200,0.9080535,1.0011434
GRC,MEX,greece,mexico,200,0.97229842,1.137542
GRC,POL,greece,poland,200,1.0720776,0.99640168
GRC,ROU,greece,romania,200,1.129777,1.1332554
GRC,KOR,greece,southkorea,200,1.5286944,1.3083618
GRC,ESP,greece,spain,200,1.1276777,1.1332291
GRC,SWE,greece,sweden,200,0.79678584,1.1989157
GRC,GBR,greece,unitedkingdom,200,1.0524141,1.084538
GRC,USA,greece,unitedstates,200,0.86431288,1.1740573
GRC,ROW,greece,zz_row,200,1.1041219,1.0422376
IND,AUT,india,austria,200,0.92661582,0.96410779
IND,CAN,india,canada,200,0.95488742,0.99108707
IND,CHN,india,china,200,0.99019276,0.94150325
IND,CZE,india,czechrepublic,200,0.81865903,0.82634294
IND,DNK,india,denmark,200,0.81231863,0.90660832
IND,FIN,india,finland,200,0.88940229,0.8950879
IND,FRA,india,france,200,0.85351824,0.8763786
IND,DEU,india,germany,200,0.88445263,0.89303644
IND,GRC,india,greece,200,0.85535543,0.89864418
IND,IND,india,india,200,1,1
IND,ITA,india,italy,200,0.93396617,0.89910963
IND,JPN,india,japan,200,0.92842689,0.9768355
IND,MEX,india,mexico,200,0.81408107,0.91326951
IND,POL,india,poland,200,1.0077129,0.93504186
IND,ROU,india,romania,200,1.0934922,1.062018
IND,KOR,india,southkorea,200,0.91411514,1.0831469
IND,ESP,india,spain,200,0.90134192,0.86730664
IND,SWE,india,sweden,200,0.89973436,0.86648216
IND,GBR,india,unitedkingdom,200,0.9316622,0.89469388
IND,USA,india,unitedstates,200,0.94326051,0.98575694
IND,ROW,india,zz_row,200,0.94751492,0.97275172
ITA,AUT,italy,austria,200,0.9519535,1.037977
ITA,CAN,italy,canada,200,1.065307,1.1315483
ITA,CHN,italy,china,200,1.0409148,1.0736993
ITA,CZE,italy,czechrepublic,200,1.0129937,0.94824038
ITA,DNK,italy,denmark,200,0.89361815,1.0528532
ITA,FIN,italy,finland,200,0.97485059,0.95320803
ITA,FRA,italy,france,200,0.9689951,0.99044502
ITA,DEU,italy,germany,200,0.99297728,0.97978932
ITA,GRC,italy,greece,200,1.0835216,0.9866756
ITA,IND,italy,india,200,1.0728901,1.0620744
ITA,ITA,italy,italy,200,1,1
ITA,JPN,italy,japan,200,1.0664409,1.1553997
ITA,MEX,italy,mexico,200,1.0839853,1.0265982
ITA,POL,italy,poland,200,1.0792968,1.0211007
ITA,ROU,italy,romania,200,1.0554106,1.0492976
ITA,KOR,italy,southkorea,200,1.1409166,1.1156581
ITA,ESP,italy,spain,200,0.96986358,1.0229295
ITA,SWE,italy,sweden,200,1.0437105,1.0510083
ITA,GBR,italy,unitedkingdom,200,1.0090053,1.043125
ITA,USA,italy,unitedstates,200,1.0692045,1.1458954
ITA,ROW,italy,zz_row,200,1.0744158,1.0193221
JPN,AUT,japan,austria,200,0.88979813,0.90173184
JPN,CAN,japan,canada,200,1.030822,1.0146389
JPN,CHN,japan,china,200,1.0136145,1.0392081
JPN,CZE,japan,czechrepublic,200,0.94256419,0.92735952
JPN,DNK,japan,denmark,200,0.92326315,0.97929377
JPN,FIN,japan,finland,200,1.0491644,0.81853026
JPN,FRA,japan,france,200,0.91535428,0.89029275
JPN,DEU,japan,germany,200,0.9203965,0.87839623
JPN,GRC,japan,greece,200,1.0575713,0.92380999
JPN,IND,japan,india,200,1.037697,1.0500515
JPN,ITA,japan,italy,200,0.99523278,0.87085039
JPN,JPN,japan,japan,200,1,1
JPN,MEX,japan,mexico,200,0.99265502,1.0138774
JPN,POL,japan,poland,200,1.1378275,0.78521198
JPN,ROU,japan,romania,200,0.91268796,0.79370228
JPN,KOR,japan,southkorea,200,1.0249321,1.005825
JPN,ESP,japan,spain,200,0.92048005,0.89703328
JPN,SWE,japan,sweden,200,0.95828871,0.86177383
JPN,GBR,japan,unitedkingdom,200,0.98549213,0.97425854
JPN,USA,japan,unitedstates,200,1.0186647,1.0381675
JPN,ROW,japan,zz_row,200,0.94511162,0.9664456
MEX,AUT,mexico,austria,200,0.72201483,0.82197936
MEX,CAN,mexico,canada,200,0.90349332,0.94609713
MEX,CHN,mexico,china,200,0.9082841,0.83662821
MEX,CZE,mexico,czechrepublic,200,0.60857597,0.85650451
MEX,DNK,mexico,denmark,200,0.80786695,1.121061
MEX,FIN,mexico,finland,200,1.12393,1.198714
MEX,FRA,mexico,france,200,0.82761788,0.81788388
MEX,DEU,mexico,germany,200,0.87595626,0.77953346
MEX,GRC,mexico,greece,200,0.73366269,0.78601548
MEX,IND,mexico,india,200,0.95326718,0.9341438
MEX,ITA,mexico,italy,200,0.95645204,0.84821908
MEX,JPN,mexico,japan,200,0.89037149,0.94870257
