iso,country,date,L_hat_c,phistar_hat_c,psiS_hat_c,psiR_hat_c,DR2_c,chiC_hat_c,chiD_hat_c,AC_hat_c,AD_hat_c,AS_hat_c,kC_hat_c,kD_hat_c
SWE,sweden,182,0.99460626,0.96011945,1.0094781,0.99852491,-0.00012275,0.95055942,0.94642001,1.0058663,1.0195503,1.0116771,0.99637286,0.99814098
SWE,sweden,183,1,0.98052989,1.0686808,0.98919387,-0.00010008,0.90094794,1.0207026,1.0457218,0.99267894,0.99103433,0.99602262,0.99681232
SWE,sweden,184,1.00141,1.0134856,0.91277855,1.014826,-0.00004902,1.0721073,0.96370863,0.99673274,0.99010323,1.0105949,0.99527772,0.99883529
SWE,sweden,185,1.0153713,1.0285883,1.0205043,0.99686512,-0.00006323,1.1033528,1.089798,0.96022574,1.031351,1.0037437,0.9959642,0.99662128
SWE,sweden,186,1.0010803,1.0219288,1.0228497,0.99642369,-0.00013433,1.0025167,1.0157993,0.98930693,0.98928429,1.0094586,0.99679884,1.0003725
SWE,sweden,187,1.0049639,0.98922869,1.0480181,0.99228516,-0.00023399,0.93143353,1.066677,1.0822238,0.99110645,0.99977915,0.99665617,1.0007851
SWE,sweden,188,1.0039729,0.9923916,0.94911105,1.0086353,-0.00026444,1.142301,1.0139592,0.94891294,1.0108045,1.0003514,0.99620951,1.0044818
SWE,sweden,189,1.0157603,1.0025956,1.0351888,0.99438123,-0.00027413,0.99723156,1.0074051,0.96900541,0.99575906,1.0007764,0.99767116,1.0054997
SWE,sweden,190,1.0021368,1.0135198,0.96468741,1.0058699,-0.00020122,0.92223829,1.0032476,1.0781439,0.98063294,0.97507022,0.99747844,1.0058479
SWE,sweden,191,1.0031983,1.0317125,0.96060842,1.0062799,-0.00021987,0.9649451,0.99933733,1.0491204,1.045178,1.0024067,0.99693338,1.0060534
SWE,sweden,192,0.99925611,0.99572882,1.139536,0.97876452,-0.00018073,1.0361441,1.0025651,0.9942782,0.98053089,0.97552552,0.99664089,1.005738
SWE,sweden,193,1.0131504,1.0270786,0.95902572,1.00726,-0.00013632,1.1392335,1.0271704,0.87551652,0.98188896,0.96961995,0.99708726,1.0054859
SWE,sweden,194,0.9978746,0.97587046,1.0055413,0.99906519,-0.00014095,0.89745095,0.95399856,1.0806493,1.0117133,1.0036781,0.99793874,1.0063397
SWE,sweden,195,1,0.86838189,0.99058491,1.0015986,-0.00021043,0.82516578,0.80812006,1.0066837,0.99527073,0.97487905,0.9971779,1.0043016
SWE,sweden,196,0.9943557,0.96778252,0.99116943,1.0014829,-0.00018941,0.95861734,0.81379407,0.94671446,0.95398901,0.98978537,0.99574561,0.99645742
SWE,sweden,197,0.99377723,1.0265175,0.98410972,1.0026409,-0.00020059,1.0831917,0.94850465,0.94957193,0.99991908,1.0274274,0.99536515,0.98925841
SWE,sweden,198,0.9899568,1.0503411,1.087562,0.98571645,-0.00020219,1.003785,1.1211823,1.0192652,0.98289214,1.0013661,0.99586314,0.98742519
SWE,sweden,199,0.99629104,1.0090883,0.92669547,1.0131933,-0.00022438,0.99042443,1.0392039,1.0214308,1.0203043,1.0122797,0.99574089,0.99043112
SWE,sweden,200,0.99748166,1.0156965,0.96244103,1.0061827,-0.00020452,1.0073814,1.0186852,1.0134755,1.0235841,1.0175227,0.99570849,0.99197032
SWE,sweden,201,1.0084786,0.94471697,1.0430477,0.99322179,-0.00026538,1.0209561,1.0224226,0.98391246,0.97901527,1.0175778,0.9958449,0.99311736
SWE,sweden,202,1.0015363,1.0224402,0.98603272,1.0023096,-0.00022267,0.97183564,1.0399379,1.0475128,1.0034725,0.99499691,0.99616288,0.99495668
SWE,sweden,203,1.001753,1.0607352,1.0048365,0.99921324,-0.00024422,0.99175448,0.99475779,1.065404,1.0305677,1.0236454,0.99602881,0.99674581
SWE,sweden,204,1.0048124,1.0419382,1.0851368,0.98607271,-0.00006535,1.1516419,1.0727247,0.90737644,1.020309,1.0244697,0.99605162,0.99565649
SWE,sweden,205,1.0170115,0.99252829,1.1389558,0.97498494,-0.0002229,1.0122666,1.0185903,1.0223082,0.99149826,0.99149612,0.99704668,0.99825877
SWE,sweden,206,1.0007598,0.98324337,0.91783002,1.0172801,-0.00020956,0.91385065,0.88532891,1.069347,0.94748448,0.98874016,0.997447,0.99939508
SWE,sweden,207,1.0021692,0.96984347,1.0015468,0.99970652,-0.00019841,0.9306187,1.0238412,1.0105109,1.0601748,1.0008441,0.99690012,0.99443262
SWE,sweden,208,0.99816017,0.99805606,0.9159028,1.0159859,-0.00021291,1.1530489,0.97858631,0.90832637,1.0105349,0.98795565,0.99625021,0.99625605
SWE,sweden,209,1.0079681,0.99168154,1.1502545,0.974252,-0.000252,0.94414466,0.94875698,1.0237639,1.0035866,1.0344156,0.99747932,0.99527562
SWE,sweden,210,0.99934945,1.0409453,0.94157844,1.0118198,-2.18E-04,0.9321831,0.99440264,1.0624178,0.99176312,0.99982594,0.99701381,0.99372286
SWE,sweden,211,0.99739612,1.0077144,0.98429404,1.002957,-0.00024736,0.97749272,0.96164075,1.0249068,1.0241287,1.0001352,0.99638838,0.99320302
GBR,unitedkingdom,161,1.001582,0.95367686,0.99617683,1.0008309,-0.00110425,0.95036306,0.96994151,0.99637679,0.99220444,0.99776307,0.99669239,1.0076426
GBR,unitedkingdom,162,1.004114,0.98753593,0.99442974,1.001205,-0.00071411,0.97347433,0.95643599,0.98742045,0.99572993,0.9999127,0.99630151,1.0070676
GBR,unitedkingdom,163,1.004902,0.98307874,1.0052043,0.99888177,-0.0009218,1.0132019,0.995453,0.9885094,0.99278951,0.99719252,0.99605932,1.0053486
GBR,unitedkingdom,164,0.99865308,1.0154332,0.95773868,1.009138,-0.00097712,1.009594,0.97787412,0.99539404,0.99312725,0.99994996,0.99619356,1.0055293
GBR,unitedkingdom,165,1.0040462,1.000927,1.0134355,0.99724287,-0.00081846,1.0124597,0.98637094,0.99671396,1.031198,1.002528,0.99625934,1.0044047
GBR,unitedkingdom,166,1.0023599,1.0263564,0.99916699,1.0001737,-0.00068183,1.0288274,0.99003622,0.9908303,1.020172,1.009509,0.99647087,1.0040375
GBR,unitedkingdom,167,1.0013401,1.0002803,0.96076734,1.0081735,-0.000541,1.0087281,0.95218909,0.99312309,0.99486014,0.98866517,0.99668814,1.0032837
GBR,unitedkingdom,168,1.0020618,1.0196255,1.0182025,0.99638611,-0.00032548,1.0063678,0.98538792,1.0010602,0.98822605,1.0104856,0.9968034,1.0005814
GBR,unitedkingdom,169,1.0000722,0.99586019,0.97054427,1.0059761,-0.00064793,1.0051279,1.0143662,1.0016885,0.98468562,0.9952491,0.99688957,1.0000504
GBR,unitedkingdom,170,1.0029598,1.0365122,0.9727977,1.0053246,-0.00070509,1.0473201,1.0308005,1.0059169,1.0437554,1.0103296,0.99696571,1.0010039
GBR,unitedkingdom,171,1.0012596,1.0150432,0.9597954,1.007615,-0.00098524,1.0180752,1.0357517,1.0009507,1.0268103,1.0014553,0.99744945,1.0019796
GBR,unitedkingdom,172,1.0034864,0.99007261,1.0237473,0.99571557,-0.00138527,0.99033025,0.97258934,0.98810038,0.99143865,1.0046058,0.99762271,1.0038187
GBR,unitedkingdom,173,1.0016118,0.98985939,0.96308672,1.0068473,-0.00128136,0.98711344,0.96594913,1.0089254,0.99981167,0.99313065,0.99743766,1.0026532
GBR,unitedkingdom,174,1.0042197,0.99575233,0.95811766,1.0074314,-0.00093682,1.0116863,0.96795061,0.99480462,0.99011294,1.0085272,0.99746042,1.001268
GBR,unitedkingdom,175,1.0004985,1.0328602,0.99273488,1.001226,-0.00123633,1.0372778,1.0393811,1.0066969,1.0057923,1.0055715,0.99768568,0.9999437
GBR,unitedkingdom,176,1.001922,1.0446267,1.0123049,0.99794118,-0.00146878,1.0679238,1.0570332,1.00027,1.0257098,1.0034207,0.99809611,1.0015598
GBR,unitedkingdom,177,1.0068206,1.0119039,0.98393015,1.0027275,-0.0012486,0.98177802,1.0010752,1.0076305,1.0014435,1.005425,0.99881892,1.0034296
GBR,unitedkingdom,178,0.9997883,1.0013493,0.96261882,1.0062256,-0.00110173,1.0057262,0.98195118,0.99270356,0.98462911,0.99751577,0.99858158,1.0035199
GBR,unitedkingdom,179,0.99950593,0.99157395,1.0041456,0.99933949,-0.00113721,1.0010479,1.0080177,0.99358859,1.0064232,1.0036993,0.99860502,1.0022795
GBR,unitedkingdom,180,1.0054728,1.0079109,1.0059232,0.99905173,-0.0010363,1.0348741,0.98989926,0.97967866,1.0107349,1.0170622,0.99856627,1.0029286
GBR,unitedkingdom,181,1.0074446,1.0019123,0.99838375,1.0002605,-0.00085136,1.009716,0.9812028,0.99044549,0.98049464,0.99828655,0.99890441,1.0021724
GBR,unitedkingdom,182,0.99703719,0.97771746,0.98751465,1.0020088,-0.00030083,0.94467054,0.95062346,1.0067224,0.98614936,1.0059903,0.99896814,1.0011858
GBR,unitedkingdom,183,1.0031814,0.99933455,0.98907206,1.0017328,-0.00043148,0.99337497,0.96578177,0.99825299,0.97987077,1.0016192,0.99834919,0.9993822
GBR,unitedkingdom,184,0.99937271,1.010121,0.95778418,1.0066093,0.00027953,1.0203296,0.92763389,0.98712739,0.89043051,0.99507234,0.99825234,0.99783191
GBR,unitedkingdom,185,1.0065558,1.0176732,0.97991443,1.0029921,0.00041987,1.0245194,1.0216877,1.001365,0.94305045,1.0061838,0.99845564,0.99444314
GBR,unitedkingdom,186,1.0016976,0.99501544,1.0457105,0.99334734,-0.00099886,1.0179636,1.1933184,1.005805,1.2632235,1.0126115,0.9986966,0.99485949
GBR,unitedkingdom,187,1.0019368,1.0152252,0.98657105,1.0020575,-0.00139248,1.0351787,1.011668,0.99606419,1.0115239,0.99777056,0.99886583,1.0038595
GBR,unitedkingdom,188,1.0001726,1.0021898,0.94012506,1.0090317,-0.00159042,1.0404314,1.0371392,0.98778168,1.0019373,0.99188028,0.99928787,1.0041219
GBR,unitedkingdom,189,0.99910267,0.99546497,1.0057104,0.99919744,-0.00190126,1.0050165,0.99499985,1.0014608,1.0155057,1.0133181,0.99975384,1.0060485
GBR,unitedkingdom,190,1.0036962,1.0153251,1.0106911,0.99848766,-0.00168699,0.98608348,1.0080224,1.0146042,1.0005128,0.99897744,0.99983765,1.0056613
GBR,unitedkingdom,191,1.0032007,0.9741406,1.0840675,0.98796263,-0.00143351,0.98304767,0.96469457,1.0099394,0.99779691,1.0017261,0.99970348,1.0059232
GBR,unitedkingdom,192,1.0056949,0.96253751,1.0071808,0.99887178,-0.00127869,0.97547289,0.96724766,1.0100387,0.99678986,0.9955861,0.99976151,1.0041881
GBR,unitedkingdom,193,1.0034453,0.95056879,1.1030952,0.9836674,-0.00154048,0.96440779,0.99133338,1.0084372,0.97369953,0.97723614,0.99976069,1.0032777
GBR,unitedkingdom,194,1.0012918,0.96950661,1.0268635,0.99522751,-0.00124889,0.99110824,0.98397094,0.98995549,1.0053538,0.97699599,0.99948633,1.0030311
GBR,unitedkingdom,195,0.99517892,0.87714308,0.91195021,1.0161399,-0.00158261,0.89612402,0.84472949,0.97459052,0.97268521,0.96184488,0.9993942,1.0018002
GBR,unitedkingdom,196,0.99866949,0.92437517,0.91984494,1.0131862,-0.00127908,0.9447763,0.89981472,0.95971296,0.9902123,0.93842337,0.99823197,0.99581331
GBR,unitedkingdom,197,0.99494415,1.0305997,0.9469433,1.0079242,-0.00139754,1.0489863,1.0573645,0.98682621,1.0200959,0.99659182,0.99752223,0.99249088
GBR,unitedkingdom,198,0.99117597,1.0301538,0.82549345,1.0244863,-0.00149279,1.0335657,1.0399075,1.0015412,1.0077972,0.99567555,0.99782641,0.99410798
GBR,unitedkingdom,199,0.99885687,0.96867619,0.99474551,1.0005941,-0.00143076,0.90603017,0.99514018,1.0376179,0.9885839,0.98964734,0.99806479,0.99539768
GBR,unitedkingdom,200,1.000971,0.98756414,1.0400453,0.99549884,-0.00153473,0.93356528,1.0082855,1.0319801,1.0033618,1.0181147,0.99721986,0.99620713
GBR,unitedkingdom,201,0.99580778,0.96023442,1.0120346,0.99858676,-0.00173197,0.96397073,1.0071669,1.0208597,0.98353554,0.98356466,0.99671189,0.99749863
GBR,unitedkingdom,202,1.0057755,1.0366186,0.98158715,1.0021914,-0.00137506,1.006847,1.0068009,1.0065842,0.99039318,0.99690496,0.99659568,0.99855932
GBR,unitedkingdom,203,1.0058461,0.97645641,1.0552469,0.99356009,-0.00149226,0.94046762,1.0044281,1.0096431,0.9756549,0.99990861,0.99664303,0.99846361
GBR,unitedkingdom,204,0.99858995,1.0084803,0.97770923,1.0027597,-0.00158569,0.99032879,0.93559428,1.0176249,0.9261089,0.98449619,0.99610579,0.99931546
GBR,unitedkingdom,205,1.0038228,0.98522481,1.0813753,0.99017716,-0.00158884,1.0290812,1.0763872,0.98162181,1.0978132,1.008501,0.99607038,0.99578269
GBR,unitedkingdom,206,0.99969122,0.9944729,0.99267542,1.0009656,-0.0015898,0.99917334,0.97230617,0.9937162,0.94583916,0.98607894,0.99633832,0.99972948
GBR,unitedkingdom,207,0.99457753,0.98762907,0.95082976,1.0064283,-0.00160507,1.0024612,0.97616509,1.0020516,0.97346875,0.99579161,0.99635165,0.99873145
GBR,unitedkingdom,208,1.0022774,0.9998195,1.0760764,0.9906035,-0.0016887,0.98319444,1.0744602,1.010719,1.0765942,1.023613,0.9964372,0.99754029
GBR,unitedkingdom,209,1.0042691,1.0117886,1.0094547,0.99873145,-0.00145066,1.0182752,0.98420472,0.98365054,1.0477429,1.0033218,0.99629699,1.001655
GBR,unitedkingdom,210,1.0076791,0.97430794,0.93432731,1.008906,-0.0023881,0.99993739,1.0542433,0.99387499,0.96551256,0.9919922,0.99638929,1.0003589
GBR,unitedkingdom,211,1.0031639,1.0017555,0.93524596,1.0081323,-0.00177833,1.0107388,0.95003844,0.99245988,1.0164849,0.98946268,0.99637093,1.0039401
USA,unitedstates,161,1.0174592,1.0312872,0.97756233,1.0044958,0.00246602,1.0144826,1.0079486,0.99572439,1.0072575,1.0055382,0.99704779,1.0025605
USA,unitedstates,162,1.002396,1.0157891,0.9854944,1.0028285,0.00352502,1.0082376,0.9960262,0.99028245,0.99643105,0.99325267,0.9971413,1.0028715
USA,unitedstates,163,0.99816474,1.0281655,0.98784893,1.0023285,0.00462792,1.0271104,0.9930336,0.99506715,1.0017536,0.9951329,0.99715947,1.0024505
USA,unitedstates,164,1.0047258,0.99270407,0.99188231,1.0015331,0.00384182,0.99251112,0.96193863,0.98582953,0.9965545,0.99641515,0.99738943,1.0015535
USA,unitedstates,165,1.0027887,1.0248291,0.97580002,1.0045263,0.0036326,1.0375248,0.99172825,0.99379833,1.0176693,1.0124522,0.99729931,0.99974915
USA,unitedstates,166,0.99537966,0.99521532,0.97560775,1.0044318,0.00299805,0.99256052,0.98026166,0.98749753,1.0033114,1.0113908,0.99767091,0.99889035
USA,unitedstates,167,0.99731073,0.99813162,0.95589136,1.0077841,0.00246688,0.99587712,0.97147747,0.98629145,0.99984966,1.0159899,0.99752393,0.99803404
USA,unitedstates,168,0.9963892,1.0187733,0.98574889,1.0023855,0.00249208,1.0160029,1.0154556,0.99388051,1.0061486,1.0137914,0.99741903,0.99690303
USA,unitedstates,169,0.99911666,0.98061659,1.0261137,0.99570143,0.00305426,0.97693446,0.992299,0.99051251,1.0045703,0.99979014,0.9974909,0.99750204
USA,unitedstates,170,1.0018711,0.9777104,1.0108491,0.99815958,0.00284921,0.96948654,0.9761041,0.98953859,1.0062069,0.9955739,0.99723368,0.99795775
USA,unitedstates,171,1.0032756,1.0006716,1.0012505,0.99978518,0.00361034,1.0036663,0.99876927,0.99461158,1.001527,0.9861784,0.99690929,0.99763762
USA,unitedstates,172,0.99886701,0.96871758,1.0407437,0.99299022,0.00442516,0.97153547,0.95414625,1.0010928,1.011602,0.98232733,0.99695101,0.99770132
USA,unitedstates,173,1.0058006,0.97577651,0.93670436,1.0114134,0.00398289,0.97537703,0.95965017,0.99505794,1.0004325,1.0226702,0.99680044,0.99655791
USA,unitedstates,174,1.0015376,1.0033676,0.96627223,1.0056325,0.00393461,1.0052471,0.98260148,1.0076587,1.0146426,1.0087077,0.99665748,0.99565332
USA,unitedstates,175,0.9991888,0.97036184,0.99610281,1.0006254,0.0033906,0.97684812,0.97655983,1.006241,0.99887331,0.99786431,0.99679471,0.99528237
USA,unitedstates,176,1.0053001,0.98090235,1.0128466,0.9979479,0.00384881,0.96902824,0.97931189,1.0017329,0.99754079,0.99168042,0.99670989,0.99514533
USA,unitedstates,177,1.0015621,1.0236787,1.03624,0.99412465,0.0043441,1.0237175,1.0421667,1.0062535,0.9966281,0.998821,0.99647815,0.9949451
USA,unitedstates,178,1.0029822,0.99540911,0.99112317,1.0015001,0.00527675,0.99953528,0.99357218,1.003293,1.0048468,1.0034118,0.99668409,0.99633531
USA,unitedstates,179,1.0045836,0.97322309,1.0297394,0.99502638,0.00540326,0.97442693,0.98565944,0.99666753,1.0006204,0.98764752,0.99675623,0.99631254
USA,unitedstates,180,1.0035163,0.99380949,1.0130347,0.99774402,0.0050116,0.99988813,0.99037407,0.99912787,1.0079222,0.99966945,0.99658169,0.99642492
USA,unitedstates,181,1.002847,1.0152343,1.0117907,0.99792805,0.00519064,1.027131,1.0136757,0.99065968,1.0053093,1.0016564,0.99662999,0.99638291
USA,unitedstates,182,1.0078166,1.0138112,0.99095456,1.0016116,0.00665631,1.0347945,0.99605425,0.98661981,1.0124929,0.99262695,0.99684644,0.99695083
USA,unitedstates,183,1.0053795,1.0114311,1.0208042,0.99633278,0.0073568,1.0297065,1.0183028,0.99143725,1.0010344,0.98268815,0.99719847,0.99688308
USA,unitedstates,184,1.0021974,0.99523182,0.97310456,1.0048574,0.00660657,1.0030196,0.99203555,0.99944349,0.99542125,1.011987,0.99749911,0.99758916
USA,unitedstates,185,1.0059584,0.98379827,1.0203337,0.99644372,0.00671118,0.97135041,0.99466702,0.99374995,0.99703253,0.98980988,0.99758546,0.99744527
USA,unitedstates,186,1.0043105,0.99687009,0.98189476,1.0032424,0.00746727,0.97659009,0.99178145,0.99562187,0.99408978,1.0015837,0.99723881,0.99751532
USA,unitedstates,187,1.0033295,0.98228078,0.96057389,1.0069105,0.0048372,0.9789305,0.97834084,0.99085521,0.99737903,1.0180607,0.99695115,0.99724816
USA,unitedstates,188,1.007324,0.99039473,1.0228753,0.99617498,0.00516647,0.99303721,0.98583994,0.994254,1.0052464,0.99659782,0.99671793,0.99667645
USA,unitedstates,189,1.0036331,0.97852157,1.0519748,0.99107628,0.00568744,0.96902286,0.98367783,1.0094431,1.0135884,0.98396413,0.99669183,0.99652668
USA,unitedstates,190,0.99805431,0.9820708,0.97322252,1.00488,0.00562308,0.97256062,0.9702647,1.0034602,1.0048571,1.0030955,0.99648546,0.99650619
USA,unitedstates,191,1.0006376,0.96050053,1.0248267,0.99561803,0.00473904,0.94575298,0.95909426,0.99916142,1.0061374,0.97977082,0.99628443,0.99584966
USA,unitedstates,192,1.0022452,0.98414249,1.0138786,0.99747853,0.00635857,0.96853172,0.98497685,0.99805629,0.99426503,0.9701579,0.99585436,0.99517285
USA,unitedstates,193,0.9995579,0.98513603,1.0448305,0.99172128,0.00669691,0.97235195,0.98030869,1.0098985,0.99360122,0.96797852,0.99559662,0.9948219
USA,unitedstates,194,0.99807806,1.0202892,0.99679385,1.0006238,0.00767784,1.0089818,0.9966379,0.99804929,0.9853881,0.97490558,0.99542507,0.99418612
USA,unitedstates,195,0.99550913,1.0585294,0.84375412,1.0302823,4.58E-03,1.0698404,0.99318286,0.9691842,0.99139825,1.0753482,0.99543272,0.99342033
USA,unitedstates,196,0.99187721,1.0234398,0.88886163,1.0176402,0.00224491,0.99244427,0.91572625,0.98963613,1.0166316,1.0484789,0.99575013,0.99176888
USA,unitedstates,197,0.98206449,0.96472552,1.0306065,0.99575679,0.00164201,0.92064336,0.91856825,1.0241832,1.0078602,1.0012822,0.99553513,0.98853131
USA,unitedstates,198,0.99149388,0.96776857,1.036735,0.99472891,0.00255796,0.93382422,0.99188899,1.026682,0.98887492,0.9889394,0.9949755,0.98690021
USA,unitedstates,199,0.99354252,0.9738153,1.0331747,0.99503877,0.00235265,0.94054049,0.98999422,1.0142738,0.99439622,0.99302863,0.99459376,0.98735983
USA,unitedstates,200,0.99263969,1.0223975,1.0132333,0.99794512,0.00372958,0.98787156,1.0377293,1.0096935,1.0115694,0.98857276,0.99423117,0.98775482
USA,unitedstates,201,1.0017321,1.0201714,1.025958,0.99590748,0.00293331,1.0249605,1.0701228,1.0134548,1.0008638,0.99933505,0.99408039,0.98875517
USA,unitedstates,202,1.0044946,0.97430525,0.97755735,1.0036451,0.00284335,0.94542561,0.97639259,1.0039692,1.0008536,1.0050229,0.9942443,0.99084016
USA,unitedstates,203,1.0006249,0.96923283,1.0236934,0.99625183,0.00191509,0.96111622,0.9686568,1.0068034,1.0082428,0.98336429,0.99393495,0.99087435
USA,unitedstates,204,0.99875108,0.99522549,1.0753671,0.98774891,0.00260315,0.9653905,1.0190124,1.0015403,0.99701748,0.96773289,0.99377035,0.99056228
USA,unitedstates,205,1.0022255,0.97580518,1.0739177,0.98691867,0.00267021,0.97625899,0.96742439,1.0061029,1.0051579,0.97661165,0.99352767,0.99129783
USA,unitedstates,206,1.0007768,0.99778393,0.98451676,1.0029816,0.00271229,0.99596388,0.9976732,1.0024698,0.99893495,1.0109443,0.99348002,0.99079726
USA,unitedstates,207,1.0020325,1.0316414,0.97251989,1.0051945,0.0029191,1.0158754,1.0330146,1.0030359,1.015306,1.0163577,0.99347857,0.99095097
USA,unitedstates,208,1.0058111,1.0123373,1.0128516,0.99764966,0.0026312,0.99257117,1.0279734,1.0088743,1.0030204,1.001625,0.99352458,0.99198714
USA,unitedstates,209,1.0086876,1.001745,0.99190863,1.0015023,0.00166182,1.005392,1.0113855,0.99837926,1.0054651,1.0044469,0.99347151,0.99307961
USA,unitedstates,210,1.0024363,1.0018225,0.97476011,1.0046414,0.0016174,0.99247471,0.9773827,1.0048531,1.0086121,1.0128748,0.99351078,0.99366618
USA,unitedstates,211,1.0016499,0.98171085,1.0051885,0.99907427,0.00086175,0.98812335,0.98951909,1.0011821,1.005318,1.0018543,0.99350111,0.99306593
ROW,zz_row,161,1.0048754,0.99028162,1.021646,0.99402876,-0.00983284,0.97574611,0.96891635,1.0021605,1.0038053,1.0071973,0.99772857,0.99930219
ROW,zz_row,162,0.99865229,0.99520692,1.0200983,0.99430167,-0.01124185,1.0053385,0.99592713,0.99422602,1.0085901,1.0109732,0.99755496,0.99851008
ROW,zz_row,163,1.0008097,0.98671005,1.0297906,0.99133454,-0.01249711,0.99213569,0.99810478,1.0081826,1.0062527,1.007797,0.99764445,0.99881247
ROW,zz_row,164,1.0051241,1.0197871,0.93999317,1.0181318,-0.01079889,0.99677006,0.99927299,0.99136342,0.98851893,0.98646092,0.99768359,0.99927688
ROW,zz_row,165,0.99946338,0.97939371,0.98419112,1.0044102,-1.07E-02,0.98131742,0.9626717,0.98502867,1.0080897,0.99529435,0.99755646,0.9988509
ROW,zz_row,166,1.0040268,0.99820544,0.97997041,1.0054752,-0.01065707,1.0087506,0.99156657,0.98649651,1.0053547,1.0056641,0.99734759,0.99744427
ROW,zz_row,167,0.99679144,1.0171558,0.95316242,1.0124786,-0.00778585,0.99501077,0.9657357,0.99265273,1.0019476,1.0047679,0.99743842,0.99719957
ROW,zz_row,168,1.0069742,0.997704,0.98651253,1.0033829,-0.00857944,0.99876787,0.9986013,0.99559271,0.99356495,1.0034858,0.99738643,0.99583851
ROW,zz_row,169,0.9832179,1.0117207,1.0019156,0.99952763,-0.00883697,0.99822981,1.0042172,1.0058859,1.007523,1.0065679,0.99740745,0.99604807
ROW,zz_row,170,1.0051477,0.99154884,0.98856765,1.0028259,-0.00883272,1.005252,1.011764,0.97940938,0.98883356,0.98775118,0.99735107,0.99622721
ROW,zz_row,171,1.0010782,1.0019525,0.95452524,1.0110809,-0.00966061,1.0091128,0.98457381,0.99859745,1.0056605,1.0014011,0.99731056,0.99661109
ROW,zz_row,172,1.006462,1.0445548,0.98147225,1.0042622,-0.01142571,1.0261465,1.0139778,1.0243063,1.0292836,1.0267495,0.99744032,0.99592011
ROW,zz_row,173,1.0082932,1.0233473,0.95887196,1.0088286,-0.0095378,1.0106869,0.99536302,0.99568577,1.0045374,1.002864,0.99785027,0.99659213
ROW,zz_row,174,1.0058371,1.0183678,1.0194454,0.99603251,-0.00947402,0.99279948,1.0236991,1.0201753,1.0125015,1.0229663,0.99797935,0.99634097
ROW,zz_row,175,1.0021103,1.0155523,0.97512751,1.0051941,-0.00801859,1.0054058,1.0112642,1.0045097,1.0009692,1.0047208,0.99806414,0.99810472
ROW,zz_row,176,1.0021058,1.0055126,1.0132903,0.99730762,-0.00913691,1.009315,1.0391327,1.0012532,0.9981169,0.99994616,0.99815621,0.9986084
ROW,zz_row,177,0.96926714,0.99928617,1.023574,0.9951478,-0.00980766,1.0079273,1.0165034,1.0266104,1.0237324,1.0285371,0.9982541,1.0004773
ROW,zz_row,178,1.0119241,1.0037339,1.0080327,0.99829941,-0.01198353,1.0079258,1.0040258,0.99083005,1.0091766,1.0038687,0.99848548,1.0013515
ROW,zz_row,179,1.0083021,1.0111035,0.98429799,1.0033567,-0.0128441,1.0272333,1.0095857,0.98577082,0.99637275,0.99374324,0.99852378,1.0013796
ROW,zz_row,180,1.0034529,1.0143523,0.97507132,1.0052278,-0.01219462,1.0145047,1.0212875,0.98144658,0.99939065,0.99888656,0.99876905,1.0012236
ROW,zz_row,181,1.0063526,1.0088244,0.98835264,1.0023693,-0.01331964,1.0133251,1.0065505,1.0243793,1.0260813,1.0270964,0.99881098,1.0020772
ROW,zz_row,182,1,1.0086372,1.0327363,0.99343388,-0.01619857,1.0087392,1.0050957,1.0147721,1.0234753,1.0298781,0.99927605,1.0031028
ROW,zz_row,183,1.0097317,1.0192133,0.98845956,1.0024063,-0.01657533,1.0112055,1.0101697,1.0181438,1.02919,1.0251451,0.99957915,1.0040853
ROW,zz_row,184,1.0033863,0.99701809,0.99832241,1.0003449,-0.0188448,1.020413,1.0388253,0.97756278,0.99622783,1.0002511,0.99993153,1.0050516
ROW,zz_row,185,1.0044133,1.0117852,1.0117714,0.99682877,-0.02338989,1.01133,1.0204067,1.0009642,0.99503507,0.99964949,1.0000605,1.0072803
ROW,zz_row,186,1.011114,1.0242942,1.007501,0.99794893,-0.02169998,1.0170096,0.99501064,1.0055147,1.0059705,1.0000276,1.0002467,1.0080227
ROW,zz_row,187,1.0143149,1.0331175,0.94680155,1.0146858,-0.01691442,1.0027781,1.0193319,1.0025066,0.9978849,1.0043558,1.0006166,1.0072356
ROW,zz_row,188,1,0.98867114,1.0001119,0.99997119,-0.02055635,1.0122777,1.01501,1.0027611,1.0018916,1.0047833,1.0007488,1.0086024
ROW,zz_row,189,1.0073085,1.0393629,1.0092259,0.99762317,-0.01837998,1.0133128,1.0150777,0.99761124,1.0138633,1.0118959,1.0010027,1.0096406
ROW,zz_row,190,1.0062547,1.0202148,1.0073357,0.99808817,-0.01779123,1.0087093,1.0095714,1.0044621,1.0077353,1.0022381,1.0011579,1.0103841
ROW,zz_row,191,1.0052213,1.02129,0.99266613,1.0019291,-0.01929029,1.0134132,1.02241,1.0120433,1.0203037,1.0167206,1.0013734,1.0111103
ROW,zz_row,192,1.000742,0.97252929,1.1066851,0.97219743,-0.02831246,1.0212074,1.0537045,1.014819,0.99837326,0.99517751,1.0016687,1.0127208
ROW,zz_row,193,1.0059318,1.0379346,1.0305359,0.99094141,-0.02671007,1.0325538,1.0331109,0.98596723,1.0090863,1.0089948,1.0021356,1.0161871
