iso_i,iso_n,country_i,country_n,date,pimatrixC1_col,pimatrixD1_col,pimatrixS1_col
MEX,CZE,mexico,czechrepublic,187,0,0.00107484,0.00021903
MEX,DNK,mexico,denmark,187,0,0.00136046,0.0001743
MEX,FIN,mexico,finland,187,0,0.00057174,0.00017282
MEX,FRA,mexico,france,187,0,0.00112396,0.00022373
MEX,DEU,mexico,germany,187,0,0.00284881,0.00061873
MEX,GRC,mexico,greece,187,0,0.00028694,0.00021455
MEX,IND,mexico,india,187,0,0.00028817,0.00015118
MEX,ITA,mexico,italy,187,0,0.00032159,0.00023794
MEX,JPN,mexico,japan,187,0,0.00106155,0.00062131
MEX,MEX,mexico,mexico,187,1,0.44160484,0.77094135
MEX,POL,mexico,poland,187,0,0.0006616,0.00005125
MEX,ROU,mexico,romania,187,0,0.00313734,0.00015117
MEX,KOR,mexico,southkorea,187,0,0.00079172,0.00037277
MEX,ESP,mexico,spain,187,0,0.00061332,0.00066148
MEX,SWE,mexico,sweden,187,0,0.00048739,0.00015744
MEX,GBR,mexico,unitedkingdom,187,0,0.00266285,0.00046578
MEX,USA,mexico,unitedstates,187,0,0.04251085,0.00968822
MEX,ROW,mexico,zz_row,187,0,0.00354111,0.00308656
POL,AUT,poland,austria,187,0,0.00730966,0.00819889
POL,CAN,poland,canada,187,0,0.00109409,0.00041233
POL,CHN,poland,china,187,0,0.0001638,0.00014435
POL,CZE,poland,czechrepublic,187,0,0.03580818,0.03414687
POL,DNK,poland,denmark,187,0,0.01996656,0.0152562
POL,FIN,poland,finland,187,0,0.00560716,0.00415817
POL,FRA,poland,france,187,0,0.00986003,0.0032002
POL,DEU,poland,germany,187,0,0.01763153,0.01229242
POL,GRC,poland,greece,187,0,0.00439061,0.00163148
POL,IND,poland,india,187,0,0.00037238,0.00004863
POL,ITA,poland,italy,187,0,0.00794362,0.00269967
POL,JPN,poland,japan,187,0,0.00010104,0.00008636
POL,MEX,poland,mexico,187,0,0.0004736,0.00016596
POL,POL,poland,poland,187,1,0.43786465,0.66305459
POL,ROU,poland,romania,187,0,0.0180354,0.01537819
POL,KOR,poland,southkorea,187,0,0.00020889,0.00026246
POL,ESP,poland,spain,187,0,0.00423521,0.00145969
POL,SWE,poland,sweden,187,0,0.01752152,0.00836167
POL,GBR,poland,unitedkingdom,187,0,0.00723117,0.00296009
POL,USA,poland,unitedstates,187,0,0.00043776,0.00022193
POL,ROW,poland,zz_row,187,0,0.00633669,0.00514819
ROU,AUT,romania,austria,187,0,0.00919733,0.00911001
ROU,CAN,romania,canada,187,0,0.00019624,0.00036391
ROU,CHN,romania,china,187,0,0.00007454,0.00004103
ROU,CZE,romania,czechrepublic,187,0,0.00307428,0.00127643
ROU,DNK,romania,denmark,187,0,0.00092522,0.00053516
ROU,FIN,romania,finland,187,0,0.0005158,0.00008428
ROU,FRA,romania,france,187,0,0.00216665,0.00201981
ROU,DEU,romania,germany,187,0,0.00347582,0.00320558
ROU,GRC,romania,greece,187,0,0.00547898,0.00158932
ROU,IND,romania,india,187,0,0.00060893,0.00022766
ROU,ITA,romania,italy,187,0,0.00307316,0.00592369
ROU,JPN,romania,japan,187,0,0.00007082,0.00007339
ROU,MEX,romania,mexico,187,0,0.00011557,0.00006692
ROU,POL,romania,poland,187,0,0.00317157,0.00144978
ROU,ROU,romania,romania,187,1,0.36120613,0.52946622
ROU,KOR,romania,southkorea,187,0,0.00004596,0.0000504
ROU,ESP,romania,spain,187,0,0.00085946,0.00052121
ROU,SWE,romania,sweden,187,0,0.0011404,0.00079045
ROU,GBR,romania,unitedkingdom,187,0,0.00134719,0.00236201
ROU,USA,romania,unitedstates,187,0,0.00021797,0.00013158
ROU,ROW,romania,zz_row,187,0,0.00143927,0.00081508
KOR,AUT,southkorea,austria,187,0,0.00553936,0.0008894
KOR,CAN,southkorea,canada,187,0,0.01159309,0.00239293
KOR,CHN,southkorea,china,187,0,0.0268278,0.01392733
KOR,CZE,southkorea,czechrepublic,187,0,0.00422499,0.00085439
KOR,DNK,southkorea,denmark,187,0,0.00988551,0.00110281
KOR,FIN,southkorea,finland,187,0,0.00693666,0.00117725
KOR,FRA,southkorea,france,187,0,0.00543868,0.00090842
KOR,DEU,southkorea,germany,187,0,0.01136955,0.00163856
KOR,GRC,southkorea,greece,187,0,0.04120588,0.00083024
KOR,IND,southkorea,india,187,0,0.01011341,0.00265368
KOR,ITA,southkorea,italy,187,0,0.00616351,0.00108298
KOR,JPN,southkorea,japan,187,0,0.01076157,0.00471764
KOR,MEX,southkorea,mexico,187,0,0.03459534,0.00309059
KOR,POL,southkorea,poland,187,0,0.0138938,0.00128946
KOR,ROU,southkorea,romania,187,0,0.01802632,0.00300224
KOR,KOR,southkorea,southkorea,187,1,0.77538785,0.82005373
KOR,ESP,southkorea,spain,187,0,0.00944844,0.00139939
KOR,SWE,southkorea,sweden,187,0,0.0074947,0.00185503
KOR,GBR,southkorea,unitedkingdom,187,0,0.00911924,0.00156013
KOR,USA,southkorea,unitedstates,187,0,0.01127008,0.00251089
KOR,ROW,southkorea,zz_row,187,0,0.01631577,0.00754089
ESP,AUT,spain,austria,187,0,0.00896669,0.00964364
ESP,CAN,spain,canada,187,0,0.00172681,0.00183004
ESP,CHN,spain,china,187,0,0.00096184,0.00063825
ESP,CZE,spain,czechrepublic,187,0,0.0105964,0.00979077
ESP,DNK,spain,denmark,187,0,0.01449881,0.01335562
ESP,FIN,spain,finland,187,0,0.00723285,0.0047464
ESP,FRA,spain,france,187,0,0.04608854,0.02452059
ESP,DEU,spain,germany,187,0,0.01505594,0.01151084
ESP,GRC,spain,greece,187,0,0.01881074,0.02144326
ESP,IND,spain,india,187,0,0.00088837,0.00105438
ESP,ITA,spain,italy,187,0,0.01461213,0.01340267
ESP,JPN,spain,japan,187,0,0.00027948,0.0012758
ESP,MEX,spain,mexico,187,0,0.00579475,0.00416828
ESP,POL,spain,poland,187,0,0.01000205,0.00647417
ESP,ROU,spain,romania,187,0,0.0199629,0.01111236
ESP,KOR,spain,southkorea,187,0,0.00055822,0.00118849
ESP,ESP,spain,spain,187,1,0.59935523,0.70632533
ESP,SWE,spain,sweden,187,0,0.00869749,0.00753935
ESP,GBR,spain,unitedkingdom,187,0,0.02048658,0.01062278
ESP,USA,spain,unitedstates,187,0,0.00129129,0.00150143
ESP,ROW,spain,zz_row,187,0,0.00893329,0.01035549
SWE,AUT,sweden,austria,187,0,0.01131668,0.00941583
SWE,CAN,sweden,canada,187,0,0.00326111,0.00262356
SWE,CHN,sweden,china,187,0,0.00112121,0.00045511
SWE,CZE,sweden,czechrepublic,187,0,0.00916907,0.00607102
SWE,DNK,sweden,denmark,187,0,0.12705861,0.08285109
SWE,FIN,sweden,finland,187,0,0.07339247,0.05749283
SWE,FRA,sweden,france,187,0,0.0079264,0.00509984
SWE,DEU,sweden,germany,187,0,0.00856066,0.01058257
SWE,GRC,sweden,greece,187,0,0.00842386,0.00466715
SWE,IND,sweden,india,187,0,0.00627132,0.0007511
SWE,ITA,sweden,italy,187,0,0.00453264,0.00298503
SWE,JPN,sweden,japan,187,0,0.00099159,0.00057032
SWE,MEX,sweden,mexico,187,0,0.00228674,0.00075794
SWE,POL,sweden,poland,187,0,0.01769911,0.009008
SWE,ROU,sweden,romania,187,0,0.00964749,0.00317939
SWE,KOR,sweden,southkorea,187,0,0.0011243,0.00049355
SWE,ESP,sweden,spain,187,0,0.00712665,0.00366657
SWE,SWE,sweden,sweden,187,1,0.45851826,0.5240785
SWE,GBR,sweden,unitedkingdom,187,0,0.01136477,0.00653675
SWE,USA,sweden,unitedstates,187,0,0.0026148,0.00166385
SWE,ROW,sweden,zz_row,187,0,0.00779728,0.00451231
GBR,AUT,unitedkingdom,austria,187,0,0.01616326,0.01536219
GBR,CAN,unitedkingdom,canada,187,0,0.00953747,0.00967606
GBR,CHN,unitedkingdom,china,187,0,0.00187185,0.00112446
GBR,CZE,unitedkingdom,czechrepublic,187,0,0.0195489,0.01515638
GBR,DNK,unitedkingdom,denmark,187,0,0.04091459,0.04244074
GBR,FIN,unitedkingdom,finland,187,0,0.02166592,0.01485564
GBR,FRA,unitedkingdom,france,187,0,0.02773185,0.02555853
GBR,DEU,unitedkingdom,germany,187,0,0.02399036,0.02557825
GBR,GRC,unitedkingdom,greece,187,0,0.02029804,0.02119396
GBR,IND,unitedkingdom,india,187,0,0.0107907,0.00243933
GBR,ITA,unitedkingdom,italy,187,0,0.01247932,0.00982737
GBR,JPN,unitedkingdom,japan,187,0,0.00221812,0.00254387
GBR,MEX,unitedkingdom,mexico,187,0,0.00460691,0.00253978
GBR,POL,unitedkingdom,poland,187,0,0.01622308,0.01396796
GBR,ROU,unitedkingdom,romania,187,0,0.01455118,0.0161087
GBR,KOR,unitedkingdom,southkorea,187,0,0.00299408,0.00345984
GBR,ESP,unitedkingdom,spain,187,0,0.02129287,0.01880775
GBR,SWE,unitedkingdom,sweden,187,0,0.03729434,0.02919704
GBR,GBR,unitedkingdom,unitedkingdom,187,1,0.42968901,0.6155641
GBR,USA,unitedkingdom,unitedstates,187,0,0.00792882,0.00689895
GBR,ROW,unitedkingdom,zz_row,187,0,0.02206263,0.01746564
USA,AUT,unitedstates,austria,187,0,0.02088818,0.00953227
USA,CAN,unitedstates,canada,187,0,0.33984141,0.20165777
USA,CHN,unitedstates,china,187,0,0.01464386,0.01070566
USA,CZE,unitedstates,czechrepublic,187,0,0.01003963,0.00440616
USA,DNK,unitedstates,denmark,187,0,0.03124237,0.00982785
USA,FIN,unitedstates,finland,187,0,0.01349712,0.00431431
USA,FRA,unitedstates,france,187,0,0.02993833,0.01432858
USA,DEU,unitedstates,germany,187,0,0.02847443,0.01782297
USA,GRC,unitedstates,greece,187,0,0.01407533,0.00479598
USA,IND,unitedstates,india,187,0,0.01823831,0.01131874
USA,ITA,unitedstates,italy,187,0,0.01027036,0.00705535
USA,JPN,unitedstates,japan,187,0,0.02305014,0.02027763
USA,MEX,unitedstates,mexico,187,0,0.24445066,0.14468151
USA,POL,unitedstates,poland,187,0,0.00867752,0.00384814
USA,ROU,unitedstates,romania,187,0,0.01899585,0.00935116
USA,KOR,unitedstates,southkorea,187,0,0.0329819,0.02274927
USA,ESP,unitedstates,spain,187,0,0.01286922,0.00551239
USA,SWE,unitedstates,sweden,187,0,0.02163464,0.01287036
USA,GBR,unitedstates,unitedkingdom,187,0,0.06172974,0.02720099
USA,USA,unitedstates,unitedstates,187,1,0.66899931,0.82716797
USA,ROW,unitedstates,zz_row,187,0,0.05459529,0.03023461
ROW,AUT,zz_row,austria,187,0,0.16562023,0.17937813
ROW,CAN,zz_row,canada,187,0,0.05215411,0.0607007
ROW,CHN,zz_row,china,187,0,0.07049644,0.04653184
ROW,CZE,zz_row,czechrepublic,187,0,0.17725122,0.13857671
ROW,DNK,zz_row,denmark,187,0,0.19303766,0.24180638
ROW,FIN,zz_row,finland,187,0,0.13911523,0.11943984
ROW,FRA,zz_row,france,187,0,0.15999285,0.16283256
ROW,DEU,zz_row,germany,187,0,0.17340494,0.21659249
ROW,GRC,zz_row,greece,187,0,0.15115266,0.12968243
ROW,IND,zz_row,india,187,0,0.11360835,0.0611465
ROW,ITA,zz_row,italy,187,0,0.09012834,0.10144492
ROW,JPN,zz_row,japan,187,0,0.04808485,0.0421695
ROW,MEX,zz_row,mexico,187,0,0.08823414,0.03425409
ROW,POL,zz_row,poland,187,0,0.13530287,0.10051446
ROW,ROU,zz_row,romania,187,0,0.15632339,0.14885129
ROW,KOR,zz_row,southkorea,187,0,0.05682469,0.04736073
ROW,ESP,zz_row,spain,187,0,0.10738674,0.11784137
ROW,SWE,zz_row,sweden,187,0,0.15390039,0.17062512
ROW,GBR,zz_row,unitedkingdom,187,0,0.18344424,0.17151643
ROW,USA,zz_row,unitedstates,187,0,0.06545543,0.06054565
ROW,ROW,zz_row,zz_row,187,1,0.66238812,0.76374552
AUT,AUT,austria,austria,188,1,0.24498012,0.32661498
AUT,CAN,austria,canada,188,0,0.00197138,0.00075925
AUT,CHN,austria,china,188,0,0.00074025,0.00022567
AUT,CZE,austria,czechrepublic,188,0,0.03033444,0.02889399
AUT,DNK,austria,denmark,188,0,0.0100035,0.00739514
AUT,FIN,austria,finland,188,0,0.00542615,0.0030195
AUT,FRA,austria,france,188,0,0.00582258,0.00401033
AUT,DEU,austria,germany,188,0,0.02640679,0.01575806
AUT,GRC,austria,greece,188,0,0.00880614,0.00524806
AUT,IND,austria,india,188,0,0.00142908,0.00037151
AUT,ITA,austria,italy,188,0,0.00987751,0.00608652
AUT,JPN,austria,japan,188,0,0.00078656,0.00040189
AUT,MEX,austria,mexico,188,0,0.00118864,0.00072957
AUT,POL,austria,poland,188,0,0.01473471,0.00851984
AUT,ROU,austria,romania,188,0,0.03440398,0.02238678
AUT,KOR,austria,southkorea,188,0,0.00090475,0.00075097
AUT,ESP,austria,spain,188,0,0.00737338,0.00282998
AUT,SWE,austria,sweden,188,0,0.00740451,0.0053442
AUT,GBR,austria,unitedkingdom,188,0,0.00586519,0.00303683
AUT,USA,austria,unitedstates,188,0,0.0021473,0.00101718
AUT,ROW,austria,zz_row,188,0,0.00660024,0.00567632
CAN,AUT,canada,austria,188,0,0.00355676,0.00073622
CAN,CAN,canada,canada,188,1,0.41631452,0.61511499
CAN,CHN,canada,china,188,0,0.00158814,0.00238633
CAN,CZE,canada,czechrepublic,188,0,0.0014452,0.00129106
CAN,DNK,canada,denmark,188,0,0.00567779,0.00361097
CAN,FIN,canada,finland,188,0,0.00137597,0.00063053
CAN,FRA,canada,france,188,0,0.00218556,0.00138721
CAN,DEU,canada,germany,188,0,0.001865,0.00224618
CAN,GRC,canada,greece,188,0,0.00151975,0.00134687
CAN,IND,canada,india,188,0,0.00130298,0.00205427
CAN,ITA,canada,italy,188,0,0.00109211,0.00093395
CAN,JPN,canada,japan,188,0,0.00179723,0.00270403
CAN,MEX,canada,mexico,188,0,0.01565593,0.00672655
CAN,POL,canada,poland,188,0,0.00067229,0.00034123
CAN,ROU,canada,romania,188,0,0.00112545,0.00066439
CAN,KOR,canada,southkorea,188,0,0.00231159,0.00360137
CAN,ESP,canada,spain,188,0,0.00105334,0.00068518
CAN,SWE,canada,sweden,188,0,0.00161312,0.00104872
CAN,GBR,canada,unitedkingdom,188,0,0.00950723,0.00232017
CAN,USA,canada,unitedstates,188,0,0.04712077,0.02397389
CAN,ROW,canada,zz_row,188,0,0.00476476,0.00289185
CHN,AUT,china,austria,188,0,0.01528808,0.01552092
CHN,CAN,china,canada,188,0,0.06545845,0.04161441
CHN,CHN,china,china,188,1,0.81189545,0.89613635
CHN,CZE,china,czechrepublic,188,0,0.03554224,0.01389118
CHN,DNK,china,denmark,188,0,0.05001435,0.04643319
CHN,FIN,china,finland,188,0,0.03888473,0.01297344
CHN,FRA,china,france,188,0,0.02728438,0.01669359
CHN,DEU,china,germany,188,0,0.0411238,0.02649352
CHN,GRC,china,greece,188,0,0.04061759,0.02041778
CHN,IND,china,india,188,0,0.03864152,0.01941942
CHN,ITA,china,italy,188,0,0.02235869,0.01791509
CHN,JPN,china,japan,188,0,0.04649692,0.04849959
CHN,MEX,china,mexico,188,0,0.0774211,0.0105617
CHN,POL,china,poland,188,0,0.0282752,0.01211763
CHN,ROU,china,romania,188,0,0.02386546,0.01177692
CHN,KOR,china,southkorea,188,0,0.0577587,0.04586505
CHN,ESP,china,spain,188,0,0.02533865,0.02102441
CHN,SWE,china,sweden,188,0,0.02409295,0.02552784
CHN,GBR,china,unitedkingdom,188,0,0.05261765,0.03216773
CHN,USA,china,unitedstates,188,0,0.07531763,0.03370761
CHN,ROW,china,zz_row,188,0,0.04927226,0.03226418
CZE,AUT,czechrepublic,austria,188,0,0.02885278,0.01183602
CZE,CAN,czechrepublic,canada,188,0,0.00068359,0.00022216
CZE,CHN,czechrepublic,china,188,0,0.00024539,0.00005451
CZE,CZE,czechrepublic,czechrepublic,188,1,0.35342802,0.51879867
CZE,DNK,czechrepublic,denmark,188,0,0.01064415,0.00411081
CZE,FIN,czechrepublic,finland,188,0,0.00346985,0.00160317
CZE,FRA,czechrepublic,france,188,0,0.00860029,0.0014272
CZE,DEU,czechrepublic,germany,188,0,0.0223333,0.0086402
CZE,GRC,czechrepublic,greece,188,0,0.00466459,0.00101962
CZE,IND,czechrepublic,india,188,0,0.00090976,0.00012239
CZE,ITA,czechrepublic,italy,188,0,0.00465043,0.00183942
CZE,JPN,czechrepublic,japan,188,0,0.00020523,0.00010148
CZE,MEX,czechrepublic,mexico,188,0,0.00086162,0.00019005
CZE,POL,czechrepublic,poland,188,0,0.02499545,0.01467589
CZE,ROU,czechrepublic,romania,188,0,0.02070579,0.00976336
CZE,KOR,czechrepublic,southkorea,188,0,0.00040315,0.00010322
CZE,ESP,czechrepublic,spain,188,0,0.00423266,0.0009136
CZE,SWE,czechrepublic,sweden,188,0,0.00847349,0.00304299
CZE,GBR,czechrepublic,unitedkingdom,188,0,0.0079177,0.00153603
CZE,USA,czechrepublic,unitedstates,188,0,0.00056554,0.00016411
CZE,ROW,czechrepublic,zz_row,188,0,0.00584374,0.00312318
DNK,AUT,denmark,austria,188,0,0.00313898,0.00541907
DNK,CAN,denmark,canada,188,0,0.00135855,0.00146991
DNK,CHN,denmark,china,188,0,0.00034444,0.00030066
DNK,CZE,denmark,czechrepublic,188,0,0.00630433,0.00553403
DNK,DNK,denmark,denmark,188,1,0.20124771,0.27218384
DNK,FIN,denmark,finland,188,0,0.01509208,0.02363282
DNK,FRA,denmark,france,188,0,0.00329136,0.0038603
DNK,DEU,denmark,germany,188,0,0.00656845,0.00867064
DNK,GRC,denmark,greece,188,0,0.00291235,0.00689542
DNK,IND,denmark,india,188,0,0.00052782,0.00048471
DNK,ITA,denmark,italy,188,0,0.00159014,0.00303223
DNK,JPN,denmark,japan,188,0,0.000279,0.00189755
DNK,MEX,denmark,mexico,188,0,0.0005063,0.00041324
DNK,POL,denmark,poland,188,0,0.00622842,0.00887927
DNK,ROU,denmark,romania,188,0,0.00278004,0.00380117
DNK,KOR,denmark,southkorea,188,0,0.00067754,0.00067365
DNK,ESP,denmark,spain,188,0,0.00256514,0.00396875
DNK,SWE,denmark,sweden,188,0,0.02750709,0.0577519
DNK,GBR,denmark,unitedkingdom,188,0,0.00421053,0.00754904
DNK,USA,denmark,unitedstates,188,0,0.0011406,0.00090477
DNK,ROW,denmark,zz_row,188,0,0.00296322,0.00461527
FIN,AUT,finland,austria,188,0,0.00392041,0.00273536
FIN,CAN,finland,canada,188,0,0.00130023,0.00113039
FIN,CHN,finland,china,188,0,0.00150189,0.00038901
FIN,CZE,finland,czechrepublic,188,0,0.00314154,0.00278622
FIN,DNK,finland,denmark,188,0,0.02219267,0.0117073
FIN,FIN,finland,finland,188,1,0.51040431,0.65593863
FIN,FRA,finland,france,188,0,0.00342237,0.00221021
FIN,DEU,finland,germany,188,0,0.00506589,0.00656012
FIN,GRC,finland,greece,188,0,0.00814147,0.0026677
FIN,IND,finland,india,188,0,0.00145665,0.00041395
FIN,ITA,finland,italy,188,0,0.00290824,0.00091721
FIN,JPN,finland,japan,188,0,0.00062772,0.00037908
FIN,MEX,finland,mexico,188,0,0.00070918,0.0004852
FIN,POL,finland,poland,188,0,0.00653967,0.00526798
FIN,ROU,finland,romania,188,0,0.00311717,0.00113538
FIN,KOR,finland,southkorea,188,0,0.00076155,0.00047456
FIN,ESP,finland,spain,188,0,0.00286495,0.00291676
FIN,SWE,finland,sweden,188,0,0.03531444,0.0232621
FIN,GBR,finland,unitedkingdom,188,0,0.00488776,0.00468733
FIN,USA,finland,unitedstates,188,0,0.00067049,0.00083698
FIN,ROW,finland,zz_row,188,0,0.0045906,0.00282004
FRA,AUT,france,austria,188,0,0.02655604,0.02349224
FRA,CAN,france,canada,188,0,0.00618457,0.00978755
FRA,CHN,france,china,188,0,0.00375639,0.00170237
FRA,CZE,france,czechrepublic,188,0,0.0312584,0.02503601
FRA,DNK,france,denmark,188,0,0.03185646,0.03701294
FRA,FIN,france,finland,188,0,0.01604429,0.0192576
FRA,FRA,france,france,188,1,0.43964241,0.62482679
FRA,DEU,france,germany,188,0,0.04854808,0.03713694
FRA,GRC,france,greece,188,0,0.02680485,0.04041373
FRA,IND,france,india,188,0,0.00451673,0.00189357
FRA,ITA,france,italy,188,0,0.02994689,0.02981764
FRA,JPN,france,japan,188,0,0.00258295,0.00563985
FRA,MEX,france,mexico,188,0,0.00487462,0.00397727
FRA,POL,france,poland,188,0,0.03084759,0.02422635
FRA,ROU,france,romania,188,0,0.04800959,0.02897681
FRA,KOR,france,southkorea,188,0,0.00344216,0.00418183
FRA,ESP,france,spain,188,0,0.06336947,0.04335876
FRA,SWE,france,sweden,188,0,0.02513049,0.03228137
FRA,GBR,france,unitedkingdom,188,0,0.03856319,0.0385851
FRA,USA,france,unitedstates,188,0,0.00637875,0.00538919
FRA,ROW,france,zz_row,188,0,0.02035151,0.02494451
DEU,AUT,germany,austria,188,0,0.35301433,0.3184922
DEU,CAN,germany,canada,188,0,0.01947981,0.01129989
DEU,CHN,germany,china,188,0,0.01373602,0.00352449
DEU,CZE,germany,czechrepublic,188,0,0.22687867,0.1593403
DEU,DNK,germany,denmark,188,0,0.19576181,0.14469435
DEU,FIN,germany,finland,188,0,0.09275244,0.06083336
DEU,FRA,germany,france,188,0,0.14187161,0.06257037
DEU,DEU,germany,germany,188,1,0.51566189,0.552876
DEU,GRC,germany,greece,188,0,0.08662671,0.06111245
DEU,IND,germany,india,188,0,0.01828392,0.00534958
DEU,ITA,germany,italy,188,0,0.0740207,0.04196116
DEU,JPN,germany,japan,188,0,0.00765607,0.0054125
DEU,MEX,germany,mexico,188,0,0.02613943,0.00732506
DEU,POL,germany,poland,188,0,0.19006959,0.10947395
DEU,ROU,germany,romania,188,0,0.14565358,0.07075768
DEU,KOR,germany,southkorea,188,0,0.01533051,0.00888668
DEU,ESP,germany,spain,188,0,0.0886021,0.03994764
DEU,SWE,germany,sweden,188,0,0.1264849,0.07289862
DEU,GBR,germany,unitedkingdom,188,0,0.10853221,0.04582585
DEU,USA,germany,unitedstates,188,0,0.02060967,0.00808387
DEU,ROW,germany,zz_row,188,0,0.06502158,0.04618919
GRC,AUT,greece,austria,188,0,0.00039332,0.0017238
GRC,CAN,greece,canada,188,0,0.00011818,0.00033372
GRC,CHN,greece,china,188,0,0.00002561,0.00001746
GRC,CZE,greece,czechrepublic,188,0,0.00052799,0.00102186
GRC,DNK,greece,denmark,188,0,0.00032228,0.0033419
GRC,FIN,greece,finland,188,0,0.00228791,0.00058357
GRC,FRA,greece,france,188,0,0.00047531,0.00075464
GRC,DEU,greece,germany,188,0,0.00071366,0.00195761
GRC,GRC,greece,greece,188,1,0.42493966,0.58941594
GRC,IND,greece,india,188,0,0.00005764,0.0000964
GRC,ITA,greece,italy,188,0,0.00112244,0.00215765
GRC,JPN,greece,japan,188,0,8.76E-06,0.00005221
GRC,MEX,greece,mexico,188,0,0.00005627,0.0001236
GRC,POL,greece,poland,188,0,0.00079951,0.00089168
GRC,ROU,greece,romania,188,0,0.01012507,0.00810358
GRC,KOR,greece,southkorea,188,0,0.00001548,0.00005004
GRC,ESP,greece,spain,188,0,0.00072064,0.00066778
GRC,SWE,greece,sweden,188,0,0.00093899,0.00170813
GRC,GBR,greece,unitedkingdom,188,0,0.00078566,0.00170435
GRC,USA,greece,unitedstates,188,0,0.00013514,0.00017432
GRC,ROW,greece,zz_row,188,0,0.00083274,0.00151449
IND,AUT,india,austria,188,0,0.00076155,0.00182451
IND,CAN,india,canada,188,0,0.0015548,0.00445958
IND,CHN,india,china,188,0,0.00095022,0.00173646
IND,CZE,india,czechrepublic,188,0,0.00120246,0.00138594
IND,DNK,india,denmark,188,0,0.00205289,0.00913853
IND,FIN,india,finland,188,0,0.00084049,0.00177546
IND,FRA,india,france,188,0,0.00125823,0.00328584
IND,DEU,india,germany,188,0,0.00189686,0.00495853
IND,GRC,india,greece,188,0,0.00455558,0.00443465
IND,IND,india,india,188,1,0.76286384,0.88834854
IND,ITA,india,italy,188,0,0.00223812,0.00375883
IND,JPN,india,japan,188,0,0.00060237,0.00129046
IND,MEX,india,mexico,188,0,0.0017591,0.00180479
IND,POL,india,poland,188,0,0.00096447,0.00204504
IND,ROU,india,romania,188,0,0.00142787,0.00394876
IND,KOR,india,southkorea,188,0,0.00113052,0.00283139
IND,ESP,india,spain,188,0,0.00234644,0.00444154
IND,SWE,india,sweden,188,0,0.0014003,0.00384955
IND,GBR,india,unitedkingdom,188,0,0.00384394,0.00754604
IND,USA,india,unitedstates,188,0,0.00337428,0.00396056
IND,ROW,india,zz_row,188,0,0.00423159,0.00629407
ITA,AUT,italy,austria,188,0,0.05435287,0.0542632
ITA,CAN,italy,canada,188,0,0.00646003,0.00772083
ITA,CHN,italy,china,188,0,0.00279046,0.00157293
ITA,CZE,italy,czechrepublic,188,0,0.02860292,0.02813355
ITA,DNK,italy,denmark,188,0,0.03569863,0.03233886
